1402598808	12330
1402598869	12332
1402598929	12334
1402598990	12335
1402599050	12335
1402599111	12335
1402599172	12337
1402599233	12339
1402599293	12339
1402599354	12339
1402599415	12340
1402599485	12341
1402599546	12343
1402599607	12346
1402599667	12347
1402599728	12350
1402599789	12350
1402599849	12350
1402599910	12353
1402599970	12354
1402600031	12357
1402600092	12361
1402600152	12362
1402600213	12363
1402600273	12364
1402600334	12367
1402600394	12371
1402600455	12373
1402600516	12373
1402600576	12377
1402600637	12380
1402600697	12382
1402600758	12383
1402600819	12386
1402600879	12387
1402600940	12389
1402601000	12392
1402601061	12395
1402601122	12399
1402601182	12401
1402601243	12402
1402601303	12403
1402601364	12404
1402601424	12408
1402601485	12409
1402601546	12412
1402601607	12413
1402601667	12416
1402601728	12417
1402601789	12417
1402601849	12418
1402601910	12419
1402601970	12421
1402602031	12424
1402602092	12425
1402602153	12427
1402602213	12427
1402602274	12427
1402602334	12430
1402602395	12434
1402602455	12435
1402602516	12438
1402602577	12439
1402602637	12441
1402602698	12442
1402602759	12442
1402602819	12444
1402602880	12447
1402602940	12449
1402603001	12451
1402603062	12453
1402603122	12456
1402603183	12457
1402603243	12457
1402603304	12459
1402603364	12461
1402603425	12463
1402603486	12465
1402603546	12468
1402603607	12469
1402603667	12471
1402603728	12472
1402603788	12474
1402603849	12476
1402603910	12477
1402603970	12478
1402604031	12481
1402604092	12483
1402604152	12485
1402604213	12486
1402604273	12487
1402604334	12487
1402604394	12489
1402604455	12489
1402604515	12489
1402604576	12491
1402604636	12492
1402604697	12492
1402604757	12492
1402604818	12494
1402604878	12495
1402604940	12495
1402605000	12498
1402605061	12499
1402605121	12500
1402605182	12504
1402605243	12504
1402605303	12503
1402605364	12505
1402605426	12508
1402605487	12509
1402605551	12510
1402605624	12513
1402605664	12516
1402605737	12518
1402605810	12521
1402605888	12521
1402605961	12523
1402606154	12527
1402606221	12529
1402606293	12532
1402606332	12534
1402606405	12536
1402606480	12539
1402606552	12540
1402606624	12541
1402606696	12546
1402606769	12549
1402606842	12551
1402606915	12554
1402606988	12556
1402607061	12557
1402607134	12558
1402607207	12561
1402607286	12564
1402607373	12568
1402607446	12573
1402607518	12579
1402607590	12580
1402607663	12581
1402607737	12587
1402607809	12590
1402607882	12593
1402607954	12595
1402608026	12598
1402608105	12602
1402608178	12606
1402608251	12608
1402608324	12610
1402608397	12610
1402608469	12612
1402608542	12616
1402608615	12615
1402608690	12618
1402608762	12619
1402608835	12621
1402608908	12624
1402608981	12626
1402609054	12627
1402609126	12628
1402609198	12630
1402609281	12631
1402609353	13031
1402609426	13031
1402609507	13032
1402609580	13033
1402609652	13034
1402609726	13036
1402609799	13040
1402609881	13045
1402609954	13045
1402610027	13046
1402610106	13047
1402610180	13048
1402610252	13048
1402610325	13050
1402610397	13051
1402610479	13054
1402610551	13054
1402610624	13056
1402610705	13057
1402610778	13063
1402610862	13063
1402610935	13063
1402611007	13065
1402611091	13065
1402611163	13066
1402611236	13067
1402611308	13070
1402611381	13072
1402611454	13074
1402611529	13074
1402611602	13076
1402611678	13077
1402611687	13078
1402611754	13080
1402611763	13081
1402611839	13083
1402611918	13083
1402611997	13086
1402612076	13087
1402612245	13099
1402612324	13101
1402612398	13102
1402612471	13102
1402612544	13103
1402612617	13105
1402612689	13105
1402612762	13105
1402612834	13105
1402612906	13107
1402612979	13110
1402613051	13114
1402613126	13115
1402613199	13117
1402613272	13119
1402613344	13120
1402613417	13121
1402613490	13121
1402613563	13121
1402613636	13121
1402613708	13121
1402613780	13121
1402613853	13122
1402613926	13122
1402613998	13122
1402614082	13124
1402614154	13126
1402614226	13130
1402614305	13130
1402614378	13132
1402614471	13133
1402614559	13133
1402614642	13134
1402614725	13134
1402614798	13135
1402614870	13136
1402614944	13136
1402615016	13138
1402615089	13138
1402615162	13138
1402615234	13138
1402615307	13138
1402615380	13139
1402615452	13139
1402615524	13140
1402615598	13142
1402615671	13142
1402615744	13143
1402615816	13143
1402615888	13143
1402615961	13144
1402616033	13144
1402616108	13144
1402616181	13144
1402616253	13144
1402616326	13144
1402616398	13144
1402616480	13144
1402616551	13145
1402616624	13146
1402616705	13147
1402616777	13147
1402616850	13149
1402616922	13151
1402616995	13151
1402617072	13152
1402617144	13153
1402617216	13153
1402617296	13153
1402617370	13153
1402617443	13153
1402617515	13153
1402617588	13153
1402617661	13153
1402617733	13154
1402617806	13154
1402617880	13154
1402617952	13154
1402618029	13154
1402618101	13155
1402618195	13155
1402618277	13155
1402618351	13155
1402618425	13155
1402618508	13155
1402618582	13156
